pitch,vel,dur,db(lab),db(audi),duration(lab),duration(audi)
22.0,49.0,0.7,47.61726379394531,61.32160186767578,0.0,0.0
22.0,49.0,1.0,47.61726379394531,61.32160186767578,0.0,0.0
22.0,57.0,0.1,51.02954864501953,63.72246170043945,0.0,0.0
22.0,57.0,0.3,51.02954864501953,63.72246170043945,0.0,0.0
22.0,57.0,0.7,51.02954864501953,63.72246170043945,0.0,0.0
22.0,57.0,1.0,51.02954864501953,63.72246170043945,0.0,0.0
22.0,65.0,0.1,54.2504768371582,66.1160888671875,0.0,0.0
22.0,65.0,0.3,54.2504768371582,66.1160888671875,0.0,0.0
22.0,65.0,0.7,54.2504768371582,66.1160888671875,0.0,0.0
22.0,65.0,1.0,54.2504768371582,66.1160888671875,0.0,0.0
22.0,73.0,0.1,56.2616081237793,68.0004653930664,0.0,0.0
22.0,73.0,0.3,56.2616081237793,68.0004653930664,0.0,0.0
22.0,73.0,0.7,56.2616081237793,68.0004653930664,0.0,0.0
22.0,73.0,1.0,56.2616081237793,68.0004653930664,0.0,0.0
22.0,81.0,0.1,58.21104049682617,71.0892333984375,0.0,0.0
22.0,81.0,0.3,58.21104049682617,71.0892333984375,0.0,0.0
22.0,81.0,0.7,58.21104049682617,71.0892333984375,0.0,0.0
22.0,81.0,1.0,58.21104049682617,71.0892333984375,0.0,0.0
22.0,89.0,0.1,59.29274368286133,73.18624877929688,0.0,0.0
22.0,89.0,0.3,59.29274368286133,73.18624877929688,0.0,0.0
22.0,89.0,0.7,59.29274368286133,73.18624877929688,0.0,0.0
22.0,89.0,1.0,59.29274368286133,73.18624877929688,0.0,0.0
22.0,97.0,0.1,59.80030059814453,77.47501373291016,0.0,0.0
22.0,97.0,0.3,59.80030059814453,77.47501373291016,0.0,0.0
22.0,97.0,0.7,59.80030059814453,77.47501373291016,0.0,0.0
22.0,97.0,1.0,59.80030059814453,77.47501373291016,0.0,0.0
22.0,105.0,0.1,59.797637939453125,78.58344268798828,0.0,0.0
22.0,105.0,0.3,59.797637939453125,78.58344268798828,0.0,0.0
22.0,105.0,0.7,59.797637939453125,78.58344268798828,0.0,0.0
22.0,105.0,1.0,59.797637939453125,78.58344268798828,0.0,0.0
22.0,113.0,0.1,60.21524429321289,77.40586853027344,0.0,0.0
22.0,113.0,0.3,60.21524429321289,77.40586853027344,0.0,0.0
22.0,113.0,0.7,60.21524429321289,77.40586853027344,0.0,0.0
22.0,113.0,1.0,60.21524429321289,77.40586853027344,0.0,0.0
22.0,121.0,0.1,60.13296127319336,76.54606628417969,0.0,0.0
22.0,121.0,0.3,60.13296127319336,76.54606628417969,0.0,0.0
22.0,121.0,0.7,60.13296127319336,76.54606628417969,0.0,0.0
22.0,121.0,1.0,60.13296127319336,76.54606628417969,0.0,0.0
22.0,127.0,0.1,60.067501068115234,76.98551940917969,0.0,0.0
22.0,127.0,0.3,60.067501068115234,76.98551940917969,0.0,0.0
22.0,127.0,0.7,60.067501068115234,76.98551940917969,0.0,0.0
22.0,127.0,1.0,60.067501068115234,76.98551940917969,0.0,0.0
23.0,1.0,0.1,25.26715850830078,29.84441375732422,0.0,0.0
23.0,1.0,0.3,25.26715850830078,29.84441375732422,0.0,0.0
23.0,1.0,0.7,25.26715850830078,29.84441375732422,0.0,0.0
23.0,1.0,1.0,25.26715850830078,29.84441375732422,0.0,0.0
23.0,9.0,0.1,26.091934204101562,30.422199249267578,0.0,0.0
23.0,9.0,0.3,26.091934204101562,30.422199249267578,0.0,0.0
23.0,9.0,0.7,26.091934204101562,30.422199249267578,0.0,0.0
23.0,9.0,1.0,26.091934204101562,30.422199249267578,0.0,0.0
23.0,17.0,0.1,27.58606719970703,36.36560821533203,0.0,0.0
23.0,17.0,0.3,27.58606719970703,36.36560821533203,0.0,0.0
23.0,17.0,0.7,27.58606719970703,36.36560821533203,0.0,0.0
23.0,17.0,1.0,27.58606719970703,36.36560821533203,0.0,0.0
23.0,25.0,0.1,28.23895263671875,52.46521759033203,0.0,0.0
23.0,25.0,0.3,28.23895263671875,52.46521759033203,0.0,0.0
23.0,25.0,0.7,28.23895263671875,52.46521759033203,0.0,0.0
23.0,25.0,1.0,28.23895263671875,52.46521759033203,0.0,0.0
23.0,33.0,0.1,26.479110717773438,55.28251266479492,0.0,0.0
23.0,33.0,0.3,26.479110717773438,55.28251266479492,0.0,0.0
23.0,33.0,0.7,26.479110717773438,55.28251266479492,0.0,0.0
23.0,33.0,1.0,26.479110717773438,55.28251266479492,0.0,0.0
23.0,41.0,0.1,42.4549674987793,57.84464645385742,0.0,0.0
23.0,41.0,0.3,42.4549674987793,57.84464645385742,0.0,0.0
23.0,41.0,0.7,42.4549674987793,57.84464645385742,0.0,0.0
23.0,41.0,1.0,42.4549674987793,57.84464645385742,0.0,0.0
23.0,49.0,0.1,24.989723205566406,60.27594757080078,0.0,0.0
23.0,49.0,0.3,24.989723205566406,60.27594757080078,0.0,0.0
23.0,49.0,0.7,24.989723205566406,60.27594757080078,0.0,0.0
23.0,49.0,1.0,24.989723205566406,60.27594757080078,0.0,0.0
23.0,57.0,0.1,23.485733032226562,62.481910705566406,0.0,0.0
23.0,57.0,0.3,23.485733032226562,62.481910705566406,0.0,0.0
23.0,57.0,0.7,23.485733032226562,62.481910705566406,0.0,0.0
23.0,57.0,1.0,23.485733032226562,62.481910705566406,0.0,0.0
23.0,65.0,0.1,55.547279357910156,64.86123657226562,0.0,0.0
23.0,65.0,0.3,55.547279357910156,64.86123657226562,0.0,0.0
23.0,65.0,0.7,55.547279357910156,64.86123657226562,0.0,0.0
23.0,65.0,1.0,55.547279357910156,64.86123657226562,0.0,0.0
23.0,73.0,0.1,57.84602355957031,67.22870635986328,0.0,0.0
23.0,73.0,0.3,57.84602355957031,67.22870635986328,0.0,0.0
23.0,73.0,0.7,57.84602355957031,67.22870635986328,0.0,0.0
23.0,73.0,1.0,57.84602355957031,67.22870635986328,0.0,0.0
23.0,81.0,0.1,59.849185943603516,70.03913116455078,0.0,0.0
23.0,81.0,0.3,59.849185943603516,70.03913116455078,0.0,0.0
23.0,81.0,0.7,59.849185943603516,70.03913116455078,0.0,0.0
23.0,81.0,1.0,59.849185943603516,70.03913116455078,0.0,0.0
23.0,89.0,0.1,61.03765869140625,72.73130798339844,0.0,0.0
23.0,89.0,0.3,61.03765869140625,72.73130798339844,0.0,0.0
23.0,89.0,0.7,61.03765869140625,72.73130798339844,0.0,0.0
23.0,89.0,1.0,61.03765869140625,72.73130798339844,0.0,0.0
23.0,97.0,0.1,61.86652374267578,75.42188262939453,0.0,0.0
23.0,97.0,0.3,61.86652374267578,75.42188262939453,0.0,0.0
23.0,97.0,0.7,61.86652374267578,75.42188262939453,0.0,0.0
23.0,97.0,1.0,61.86652374267578,75.42188262939453,0.0,0.0
23.0,105.0,0.1,61.90660858154297,76.84657287597656,0.0,0.0
23.0,105.0,0.3,61.90660858154297,76.84657287597656,0.0,0.0
23.0,105.0,0.7,61.90660858154297,76.84657287597656,0.0,0.0
23.0,105.0,1.0,61.90660858154297,76.84657287597656,0.0,0.0
23.0,113.0,0.1,61.84354782104492,76.03828430175781,0.0,0.0
23.0,113.0,0.3,61.84354782104492,76.03828430175781,0.0,0.0
23.0,113.0,0.7,61.84354782104492,76.03828430175781,0.0,0.0
23.0,113.0,1.0,61.84354782104492,76.03828430175781,0.0,0.0
23.0,121.0,0.1,61.72744369506836,75.80622863769531,0.0,0.0
23.0,121.0,0.3,61.72744369506836,75.80622863769531,0.0,0.0
23.0,121.0,0.7,61.72744369506836,75.80622863769531,0.0,0.0
23.0,121.0,1.0,61.72744369506836,75.80622863769531,0.0,0.0
23.0,127.0,0.1,61.752784729003906,76.58303833007812,0.0,0.0
23.0,127.0,0.3,61.752784729003906,76.58303833007812,0.0,0.0
23.0,127.0,0.7,61.752784729003906,76.58303833007812,0.0,0.0
23.0,127.0,1.0,61.752784729003906,76.58303833007812,0.0,0.0
24.0,1.0,0.1,26.134429931640625,29.196731567382812,0.0,0.0
24.0,1.0,0.3,26.134429931640625,29.196731567382812,0.0,0.0
24.0,1.0,0.7,26.134429931640625,29.196731567382812,0.0,0.0
24.0,1.0,1.0,26.134429931640625,29.196731567382812,0.0,0.0
24.0,9.0,0.1,26.045578002929688,30.633037567138672,0.0,0.0
24.0,9.0,0.3,26.045578002929688,30.633037567138672,0.0,0.0
24.0,9.0,0.7,26.045578002929688,30.633037567138672,0.0,0.0
24.0,9.0,1.0,26.045578002929688,30.633037567138672,0.0,0.0
24.0,17.0,0.1,25.582984924316406,31.330516815185547,0.0,0.0
24.0,17.0,0.3,25.582984924316406,31.330516815185547,0.0,0.0
24.0,17.0,0.7,25.582984924316406,31.330516815185547,0.0,0.0
24.0,17.0,1.0,25.582984924316406,31.330516815185547,0.0,0.0
24.0,25.0,0.1,25.062828063964844,33.51290512084961,0.0,0.0
24.0,25.0,0.3,25.062828063964844,33.51290512084961,0.0,0.0
24.0,25.0,0.7,25.062828063964844,33.51290512084961,0.0,0.0
24.0,25.0,1.0,25.062828063964844,33.51290512084961,0.0,0.0
24.0,33.0,0.1,26.541664123535156,55.00738525390625,0.0,0.0
24.0,33.0,0.3,26.541664123535156,55.00738525390625,0.0,0.0
24.0,33.0,0.7,26.541664123535156,55.00738525390625,0.0,0.0
24.0,33.0,1.0,26.541664123535156,55.00738525390625,0.0,0.0
24.0,41.0,0.1,28.725326538085938,57.85277557373047,0.0,0.0
24.0,41.0,0.3,28.725326538085938,57.85277557373047,0.0,0.0
24.0,41.0,0.7,28.725326538085938,57.85277557373047,0.0,0.0
24.0,41.0,1.0,28.725326538085938,57.85277557373047,0.0,0.0
24.0,49.0,0.1,25.182662963867188,60.80070114135742,0.0,0.0
24.0,49.0,0.3,25.182662963867188,60.80070114135742,0.0,0.0
24.0,49.0,0.7,25.182662963867188,60.80070114135742,0.0,0.0
24.0,49.0,1.0,25.182662963867188,60.80070114135742,0.0,0.0
24.0,57.0,0.1,45.72687530517578,63.186790466308594,0.0,0.0
24.0,57.0,0.3,45.72687530517578,63.186790466308594,0.0,0.0
24.0,57.0,0.7,45.72687530517578,63.186790466308594,0.0,0.0
24.0,57.0,1.0,45.72687530517578,63.186790466308594,0.0,0.0
24.0,65.0,0.1,49.862037658691406,65.65035247802734,0.0,0.0
24.0,65.0,0.3,49.862037658691406,65.65035247802734,0.0,0.0
24.0,65.0,0.7,49.862037658691406,65.65035247802734,0.0,0.0
24.0,65.0,1.0,49.862037658691406,65.65035247802734,0.0,0.0
24.0,73.0,0.1,25.00098419189453,67.69901275634766,0.0,0.0
24.0,73.0,0.3,25.00098419189453,67.69901275634766,0.0,0.0
24.0,73.0,0.7,25.00098419189453,67.69901275634766,0.0,0.0
24.0,73.0,1.0,25.00098419189453,67.69901275634766,0.0,0.0
24.0,81.0,0.1,56.3757438659668,70.27598571777344,0.0,0.0
24.0,81.0,0.3,56.3757438659668,70.27598571777344,0.0,0.0
24.0,81.0,0.7,56.3757438659668,70.27598571777344,0.0,0.0
24.0,81.0,1.0,56.3757438659668,70.27598571777344,0.0,0.0
24.0,89.0,0.1,57.54790496826172,74.07168579101562,0.0,0.0
24.0,89.0,0.3,57.54790496826172,74.07168579101562,0.0,0.0
24.0,89.0,0.7,57.54790496826172,74.07168579101562,0.0,0.0
24.0,89.0,1.0,57.54790496826172,74.07168579101562,0.0,0.0
24.0,97.0,0.1,58.042205810546875,78.00474548339844,0.0,0.0
24.0,97.0,0.3,58.042205810546875,78.00474548339844,0.0,0.0
24.0,97.0,0.7,58.042205810546875,78.00474548339844,0.0,0.0
24.0,97.0,1.0,58.042205810546875,78.00474548339844,0.0,0.0
24.0,105.0,0.1,57.95759201049805,77.27279663085938,0.0,0.0
24.0,105.0,0.3,57.95759201049805,77.27279663085938,0.0,0.0
24.0,105.0,0.7,57.95759201049805,77.27279663085938,0.0,0.0
24.0,105.0,1.0,57.95759201049805,77.27279663085938,0.0,0.0
24.0,113.0,0.1,57.96030807495117,77.0312271118164,0.0,0.0
24.0,113.0,0.3,57.96030807495117,77.0312271118164,0.0,0.0
24.0,113.0,0.7,57.96030807495117,77.0312271118164,0.0,0.0
24.0,113.0,1.0,57.96030807495117,77.0312271118164,0.0,0.0
24.0,121.0,0.1,57.873905181884766,78.01043701171875,0.0,0.0
24.0,121.0,0.3,57.873905181884766,78.01043701171875,0.0,0.0
24.0,121.0,0.7,57.873905181884766,78.01043701171875,0.0,0.0
24.0,121.0,1.0,57.873905181884766,78.01043701171875,0.0,0.0
24.0,127.0,0.1,57.94129180908203,77.08578491210938,0.0,0.0
24.0,127.0,0.3,57.94129180908203,77.08578491210938,0.0,0.0
24.0,127.0,0.7,57.94129180908203,77.08578491210938,0.0,0.0
24.0,127.0,1.0,57.94129180908203,77.08578491210938,0.0,0.0
25.0,1.0,0.1,25.436660766601562,30.69329071044922,0.0,0.0
25.0,1.0,0.3,25.436660766601562,30.69329071044922,0.0,0.0
25.0,1.0,0.7,25.436660766601562,30.69329071044922,0.0,0.0
25.0,1.0,1.0,25.436660766601562,30.69329071044922,0.0,0.0
25.0,9.0,0.1,26.25304412841797,31.858997344970703,0.0,0.0
25.0,9.0,0.3,26.25304412841797,31.858997344970703,0.0,0.0
25.0,9.0,0.7,26.25304412841797,31.858997344970703,0.0,0.0
25.0,9.0,1.0,26.25304412841797,31.858997344970703,0.0,0.0
25.0,17.0,0.1,26.258155822753906,32.82623291015625,0.0,0.0
25.0,17.0,0.3,26.258155822753906,32.82623291015625,0.0,0.0
25.0,17.0,0.7,26.258155822753906,32.82623291015625,0.0,0.0
25.0,17.0,1.0,26.258155822753906,32.82623291015625,0.0,0.0
25.0,25.0,0.1,27.255126953125,52.50371551513672,0.0,0.0
25.0,25.0,0.3,27.255126953125,52.50371551513672,0.0,0.0
25.0,25.0,0.7,27.255126953125,52.50371551513672,0.0,0.0
25.0,25.0,1.0,27.255126953125,52.50371551513672,0.0,0.0
25.0,33.0,0.1,25.852310180664062,55.49312210083008,0.0,0.0
25.0,33.0,0.3,25.852310180664062,55.49312210083008,0.0,0.0
25.0,33.0,0.7,25.852310180664062,55.49312210083008,0.0,0.0
25.0,33.0,1.0,25.852310180664062,55.49312210083008,0.0,0.0
25.0,41.0,0.1,25.865646362304688,58.302738189697266,0.0,0.0
25.0,41.0,0.3,25.865646362304688,58.302738189697266,0.0,0.0
25.0,41.0,0.7,25.865646362304688,58.302738189697266,0.0,0.0
25.0,41.0,1.0,25.865646362304688,58.302738189697266,0.0,0.0
25.0,49.0,0.1,29.480987548828125,60.63753128051758,0.0,0.0
25.0,49.0,0.3,29.480987548828125,60.63753128051758,0.0,0.0
25.0,49.0,0.7,29.480987548828125,60.63753128051758,0.0,0.0
25.0,49.0,1.0,29.480987548828125,60.63753128051758,0.0,0.0
25.0,57.0,0.1,24.769210815429688,63.06884765625,0.0,0.0
25.0,57.0,0.3,24.769210815429688,63.06884765625,0.0,0.0
25.0,57.0,0.7,24.769210815429688,63.06884765625,0.0,0.0
25.0,57.0,1.0,24.769210815429688,63.06884765625,0.0,0.0
25.0,65.0,0.1,50.89651107788086,65.634765625,0.0,0.0
25.0,65.0,0.3,50.89651107788086,65.634765625,0.0,0.0
25.0,65.0,0.7,50.89651107788086,65.634765625,0.0,0.0
25.0,65.0,1.0,50.89651107788086,65.634765625,0.0,0.0
25.0,73.0,0.1,49.742523193359375,67.46826171875,0.0,0.0
25.0,73.0,0.3,49.742523193359375,67.46826171875,0.0,0.0
25.0,73.0,0.7,49.742523193359375,67.46826171875,0.0,0.0
25.0,73.0,1.0,49.742523193359375,67.46826171875,0.0,0.0
25.0,81.0,0.1,59.19263458251953,70.16322326660156,0.0,0.0
25.0,81.0,0.3,59.19263458251953,70.16322326660156,0.0,0.0
25.0,81.0,0.7,59.19263458251953,70.16322326660156,0.0,0.0
25.0,81.0,1.0,59.19263458251953,70.16322326660156,0.0,0.0
25.0,89.0,0.1,60.79937744140625,73.112060546875,0.0,0.0
25.0,89.0,0.3,60.79937744140625,73.112060546875,0.0,0.0
25.0,89.0,0.7,60.79937744140625,73.112060546875,0.0,0.0
25.0,89.0,1.0,60.79937744140625,73.112060546875,0.0,0.0
25.0,97.0,0.1,62.005226135253906,77.88084411621094,0.0,0.0
25.0,97.0,0.3,62.005226135253906,77.88084411621094,0.0,0.0
25.0,97.0,0.7,62.005226135253906,77.88084411621094,0.0,0.0
25.0,97.0,1.0,62.005226135253906,77.88084411621094,0.0,0.0
25.0,105.0,0.1,62.052345275878906,75.24072265625,0.0,0.0
25.0,105.0,0.3,62.052345275878906,75.24072265625,0.0,0.0
25.0,105.0,0.7,62.052345275878906,75.24072265625,0.0,0.0
25.0,105.0,1.0,62.052345275878906,75.24072265625,0.0,0.0
25.0,113.0,0.1,61.98528289794922,77.82947540283203,0.0,0.0
25.0,113.0,0.3,61.98528289794922,77.82947540283203,0.0,0.0
25.0,113.0,0.7,61.98528289794922,77.82947540283203,0.0,0.0
25.0,113.0,1.0,61.98528289794922,77.82947540283203,0.0,0.0
25.0,121.0,0.1,61.77033233642578,77.66146850585938,0.0,0.0
25.0,121.0,0.3,61.77033233642578,77.66146850585938,0.0,0.0
25.0,121.0,0.7,61.77033233642578,77.66146850585938,0.0,0.0
25.0,121.0,1.0,61.77033233642578,77.66146850585938,0.0,0.0
25.0,127.0,0.1,61.918121337890625,77.69966125488281,0.0,0.0
25.0,127.0,0.3,61.918121337890625,77.69966125488281,0.0,0.0
25.0,127.0,0.7,61.918121337890625,77.69966125488281,0.0,0.0
25.0,127.0,1.0,61.918121337890625,77.69966125488281,0.0,0.0
26.0,1.0,0.1,27.00249481201172,31.927127838134766,0.0,0.0
26.0,1.0,0.3,27.00249481201172,31.927127838134766,0.0,0.0
26.0,1.0,0.7,27.00249481201172,31.927127838134766,0.0,0.0
26.0,1.0,1.0,27.00249481201172,31.927127838134766,0.0,0.0
26.0,9.0,0.1,28.124267578125,31.328292846679688,0.0,0.0
26.0,9.0,0.3,28.124267578125,31.328292846679688,0.0,0.0
26.0,9.0,0.7,28.124267578125,31.328292846679688,0.0,0.0
26.0,9.0,1.0,28.124267578125,31.328292846679688,0.0,0.0
26.0,17.0,0.1,24.96136474609375,32.10798645019531,0.0,0.0
26.0,17.0,0.3,24.96136474609375,32.10798645019531,0.0,0.0
26.0,17.0,0.7,24.96136474609375,32.10798645019531,0.0,0.0
26.0,17.0,1.0,24.96136474609375,32.10798645019531,0.0,0.0
26.0,25.0,0.1,24.01618194580078,55.88886642456055,0.0,0.0
26.0,25.0,0.3,24.01618194580078,55.88886642456055,0.0,0.0
26.0,25.0,0.7,24.01618194580078,55.88886642456055,0.0,0.0
26.0,25.0,1.0,24.01618194580078,55.88886642456055,0.0,0.0
26.0,33.0,0.1,25.541717529296875,57.887733459472656,0.0,0.0
26.0,33.0,0.3,25.541717529296875,57.887733459472656,0.0,0.0
26.0,33.0,0.7,25.541717529296875,57.887733459472656,0.0,0.0
26.0,33.0,1.0,25.541717529296875,57.887733459472656,0.0,0.0
26.0,41.0,0.1,27.483932495117188,60.90448760986328,0.0,0.0
26.0,41.0,0.3,27.483932495117188,60.90448760986328,0.0,0.0
26.0,41.0,0.7,27.483932495117188,60.90448760986328,0.0,0.0
26.0,41.0,1.0,27.483932495117188,60.90448760986328,0.0,0.0
26.0,49.0,0.1,27.896682739257812,63.170021057128906,0.0,0.0
26.0,49.0,0.3,27.896682739257812,63.170021057128906,0.0,0.0
26.0,49.0,0.7,27.896682739257812,63.170021057128906,0.0,0.0
26.0,49.0,1.0,27.896682739257812,63.170021057128906,0.0,0.0
26.0,57.0,0.1,42.84239959716797,65.42889404296875,0.0,0.0
26.0,57.0,0.3,42.84239959716797,65.42889404296875,0.0,0.0
26.0,57.0,0.7,42.84239959716797,65.42889404296875,0.0,0.0
26.0,57.0,1.0,42.84239959716797,65.42889404296875,0.0,0.0
26.0,65.0,0.1,29.58502960205078,67.15391540527344,0.0,0.0
26.0,65.0,0.3,29.58502960205078,67.15391540527344,0.0,0.0
26.0,65.0,0.7,29.58502960205078,67.15391540527344,0.0,0.0
26.0,65.0,1.0,29.58502960205078,67.15391540527344,0.0,0.0
26.0,73.0,0.1,30.083969116210938,69.73120880126953,0.0,0.0
26.0,73.0,0.3,30.083969116210938,69.73120880126953,0.0,0.0
26.0,73.0,0.7,30.083969116210938,69.73120880126953,0.0,0.0
26.0,73.0,1.0,30.083969116210938,69.73120880126953,0.0,0.0
26.0,81.0,0.1,55.938079833984375,71.60195922851562,0.0,0.0
26.0,81.0,0.3,55.938079833984375,71.60195922851562,0.0,0.0
26.0,81.0,0.7,55.938079833984375,71.60195922851562,0.0,0.0
26.0,81.0,1.0,55.938079833984375,71.60195922851562,0.0,0.0
26.0,89.0,0.1,58.57472229003906,74.32276916503906,0.0,0.0
26.0,89.0,0.3,58.57472229003906,74.32276916503906,0.0,0.0
26.0,89.0,0.7,58.57472229003906,74.32276916503906,0.0,0.0
